g10b1g10b1
vgg19,40,8,44856,48131,178.34849295523452,164.8,Avg request latency: 44856 usec (overhead 58 usec + queue 42 usec + compute input 481 usec + compute infer 1633 usec + compute output 42642 usec),Avg latency: 48131 usec (standard deviation 531 usec)
resnet50,10,1,13697,14196,73.00868803387603,70.6,Avg request latency: 13697 usec (overhead 56 usec + queue 26 usec + compute input 96 usec + compute infer 5889 usec + compute output 7630 usec),Avg latency: 14196 usec (standard deviation 419 usec)
 
g40b8g10b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,8,44922,48191,178.08646097680423,164.8,Avg request latency: 44922 usec (overhead 67 usec + queue 40 usec + compute input 484 usec + compute infer 1641 usec + compute output 42690 usec),Avg latency: 48191 usec (standard deviation 562 usec)
resnet50,10,8,75711,78983,105.66496281914121,100.8,Avg request latency: 75711 usec (overhead 68 usec + queue 39 usec + compute input 487 usec + compute infer 9020 usec + compute output 66097 usec),Avg latency: 78983 usec (standard deviation 765 usec)
 
g40b8g10b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,8,45061,48245,177.53711635338763,166.4,Avg request latency: 45061 usec (overhead 73 usec + queue 42 usec + compute input 484 usec + compute infer 1676 usec + compute output 42786 usec),Avg latency: 48245 usec (standard deviation 566 usec)
resnet50,10,16,123556,129971,129.49593706497458,124.8,Avg request latency: 123556 usec (overhead 73 usec + queue 34 usec + compute input 884 usec + compute infer 9382 usec + compute output 113183 usec),Avg latency: 129971 usec (standard deviation 1054 usec)
 
g40b16g10b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,54647,61053,292.78825919080646,262.4,Avg request latency: 54647 usec (overhead 70 usec + queue 34 usec + compute input 886 usec + compute infer 1611 usec + compute output 52046 usec),Avg latency: 61053 usec (standard deviation 670 usec)
resnet50,10,1,14127,14831,70.78643731860976,67.4,Avg request latency: 14127 usec (overhead 60 usec + queue 32 usec + compute input 97 usec + compute infer 5945 usec + compute output 7993 usec),Avg latency: 14831 usec (standard deviation 1067 usec)
 
g40b16g10b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,54696,61092,292.525961679099,262.4,Avg request latency: 54696 usec (overhead 80 usec + queue 39 usec + compute input 876 usec + compute infer 1611 usec + compute output 52090 usec),Avg latency: 61092 usec (standard deviation 613 usec)
resnet50,10,8,78826,82069,101.48935630375765,96,Avg request latency: 78826 usec (overhead 70 usec + queue 41 usec + compute input 486 usec + compute infer 8866 usec + compute output 69363 usec),Avg latency: 82069 usec (standard deviation 1051 usec)
 
g40b16g10b16
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,40,16,55070,61476,290.5393136008716,262.4,Avg request latency: 55070 usec (overhead 84 usec + queue 36 usec + compute input 882 usec + compute infer 1625 usec + compute output 52443 usec),Avg latency: 61476 usec (standard deviation 784 usec)
resnet50,10,16,129634,136188,123.42441026273971,118.4,Avg request latency: 129634 usec (overhead 84 usec + queue 33 usec + compute input 921 usec + compute infer 9296 usec + compute output 119300 usec),Avg latency: 136188 usec (standard deviation 747 usec)
 
g40b1g40b1
