,,,,,,,,,,,,,,,,hit sum,miss sum,hit+miss sum,hit rate,l1 read from l2,l1 write to l2,l1 read+write from/to l2,l2 read from dram,l2 write to dram,l2 read+write from/to dram,,,,,,,,,,,,,
mobilenet,25,32,27.0789085,500,1.271922284,0.049285968,,resnet50,10,16,120.881689,114,10.24430317,0.092593504,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,4.385964912,,21891652.56,37493963.88,59385616.44,0.084048918,56940330.8,22382175.18,79322505.98,39610711.78,19086566.28,58697278.06
mobilenet,25,32,27.18208991,500,1.375103692,0.053284164,,resnet50,10,32,220.606573,63,16.90889735,0.083009771,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,7.936507937,,19798396.76,43183700.53,62982097.29,0.039608049,60677528.69,23783320.01,84460848.7,45219626.8,21494429.21,66714056.01
mobilenet,25,32,27.07763035,153,1.270644128,0.04923644,,resnet50,25,1,8.393156034,500,1.355742299,0.192647804,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,0.306,,66538215.69,34052542.48,100590758.2,2.161681185,95889748.37,26671866.01,122561614.4,36060535.95,8316633.987,44377169.93
mobilenet,25,32,28.61266489,500,2.805678674,0.108717796,,resnet50,25,8,31.59854966,457,3.804906797,0.136898456,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,1.094091904,,73524466.94,64308285.04,137832752,0.487557288,134026548,37385650.02,171412198,66299606.78,28284977.61,94584584.39
mobilenet,25,32,30.04305706,500,4.236070844,0.164144345,,resnet50,25,16,52.38315898,290,6.66334727,0.145743104,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,1.724137931,,53408088.96,97542627.52,150950716.5,0.20521063,145518208,56883560.32,202401768.3,99365946.84,48018086.9,147384033.7
mobilenet,25,32,30.55479171,500,4.74780549,0.183973652,,resnet50,25,32,95.2210119,163,12.11632318,0.145795904,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,3.067484663,,48878833.47,113590258.6,162469092,0.098077114,156608815.6,61494790.93,218103606.6,115525055.9,55416098.11,170941154
mobilenet,25,32,27.64357482,130,1.836588597,0.071166334,,resnet50,50,1,7.268928903,500,0.845216578,0.131577589,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,0.26,,78618784.62,40138292.31,118757076.9,2.546205655,113122550,31385084.62,144507634.6,41454507.69,6433965.385,47888473.08
mobilenet,25,32,32.47613833,285,6.669152106,0.258424291,,resnet50,50,8,18.70527512,500,2.66796823,0.166360116,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,0.57,,144568526.3,117917712.3,262486238.6,0.966256345,256175786,71734347.37,327910133.3,120210140.4,49582719.3,169792859.6
mobilenet,25,32,36.83805003,436,11.03106381,0.427444868,,resnet50,50,16,32.38392114,500,4.750162403,0.171897079,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,0.872,,108838492,187325846.3,296164338.3,0.421437588,286974837.2,112479230.5,399454067.7,190233576.8,95083431.19,285317008
mobilenet,25,32,38.72008061,500,12.91309439,0.500372042,,resnet50,50,32,59.01464632,332,8.734480273,0.173716218,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,1.506024096,,101083403.2,229479867.4,330563270.7,0.203045485,320134924.9,125224593.3,445359518.2,232018917.1,111469445.5,343488362.7
mobilenet,25,32,27.64096006,127,1.833973843,0.071065014,,resnet50,75,1,7.073266304,500,0.837932861,0.134384611,,20064285,10425490,30489775,0.658066024,29067492,8158302,37225794,10798918,2525893,13324811,,0.254,,78993248.03,41045236.22,120038484.3,2.590811117,114438944.9,32119299.21,146558244.1,42515425.2,9944460.63,52459885.83
mobilenet,25,32,35.23663568,219,9.429649458,0.365391347,,resnet50,75,8,15.63037138,500,2.4321931,0.184282486,,83693624,65429980,149123604,0.561236597,145631639,40869733,186501372,66376286,30521368,96897654,,0.438,,191081333.3,149383516,340464849.3,1.281362093,332492326.5,93309892.69,425802219.2,151544032,69683488.58,221227520.5
mobilenet,25,32,42.8252647,311,17.01827848,0.65944463,,resnet50,75,16,26.8891731,500,4.169161223,0.183501718,,97683134,159159308,256842442,0.380323179,249587185,98045617,347632802,161023210,82380965,243404175,,0.622,,157046839.2,255883131.8,412929971.1,0.611452056,401265570.7,157629609.3,558895180.1,258879758.8,132445281.4,391325040.2
mobilenet,25,32,46.15355691,500,20.34657069,0.788413281,,resnet50,75,32,49.7956874,468,7.756852868,0.184516363,,153332709,342186084,495518793,0.309438736,480565824,188543451,669109275,345148692,169021805,514170497,,1.068376068,,143519415.6,320286174.6,463805590.2,0.289634657,449809611.3,176476670.1,626286281.4,323059175.7,158204409.5,481263585.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,5.131666536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,50,1,5.696316665,500,0.564650129,0.110032506,,resnet50,10,1,17.42800997,167,1.02899842,0.062747588,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,2.994011976,,6842406.498,3484350.124,10326756.62,0.221305087,9844122.948,2725614.014,12569736.96,3915998.364,637515.486,4553513.85
mobilenet,50,1,5.317201015,500,0.185534479,0.03615482,,resnet50,10,8,71.5602327,39,3.20955819,0.046957228,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,12.82051282,,6086922.192,5748997.956,11835920.15,0.040113479,11466158.96,3192893.184,14659052.15,6191273.322,2248343.916,8439617.238
mobilenet,50,1,5.870476605,500,0.738810069,0.143970787,,resnet50,10,16,115.9895658,27,5.352180014,0.048375872,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,18.51851852,,5184865.08,8880149.34,14065014.42,0.019906323,13485867.82,5301041.49,18786909.31,9381484.368,4520502.54,13901986.91
mobilenet,50,1,5.855783984,500,0.724117448,0.141107658,,resnet50,10,32,208.738623,15,5.040947447,0.024747202,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,33.33333333,,4713903.99,10281833.46,14995737.45,0.009430488,14447030.64,5662695.24,20109725.88,10766577.81,5117721.24,15884299.05
mobilenet,50,1,5.912116287,500,0.780449751,0.152085048,,resnet50,25,1,7.780272717,383,0.742858982,0.10555852,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,1.305483029,,15596291.6,7981779.748,23578071.35,0.506689423,22476173.46,6251778.706,28727952.16,8452445.384,1949385.74,10401831.12
mobilenet,50,1,5.792125631,500,0.660459095,0.128702653,,resnet50,25,8,29.30864749,102,1.515004632,0.054509034,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,4.901960784,,16410274.9,14353271.5,30763546.39,0.108820226,29914021.64,8344280.748,38258302.39,14797724.05,6313058.46,21110782.51
mobilenet,50,1,5.930379779,500,0.798713243,0.155644027,,resnet50,25,16,48.06876844,64,2.348956732,0.051377218,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,7.8125,,11786612.74,21526648.83,33313261.57,0.045287863,32114363.14,12553613.31,44667976.45,21929036.54,10597095.04,32526131.58
mobilenet,50,1,5.042916089,500,-0.088750447,-0.017294664,,resnet50,25,32,86.29429971,31,3.18961099,0.038380638,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,16.12903226,,9295974.464,21603055.31,30899029.78,0.018652703,29784498.68,11695328.34,41479827.02,21971022.89,10539257.92,32510280.82
mobilenet,50,1,6.003939005,500,0.872272469,0.1699784,,resnet50,50,1,6.712967546,449,0.289255221,0.045029292,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,1.113585746,,18355913.83,9371488.488,27727402.32,0.594488096,26411852.97,7327789.556,33739642.53,9678798.456,1502202.238,11181000.69
mobilenet,50,1,5.72972883,500,0.598062294,0.116543484,,resnet50,50,8,16.68596438,176,0.648657488,0.040446784,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,2.840909091,,29006229.12,23659009.79,52665238.91,0.193869673,51399109.7,14392779.46,65791889.15,24118962.56,9948276.8,34067239.36
mobilenet,50,1,5.831219261,500,0.699552725,0.136320768,,resnet50,50,16,28.6018124,105,0.968053659,0.035031559,,94907165,163348138,258255303,0.367493577,250242058,98081889,348323947,165883679,82912752,248796431,,4.761904762,,19930504.65,34303108.98,54233613.63,0.077173651,52550832.18,20597196.69,73148028.87,34835572.59,17411677.92,52247250.51
mobilenet,50,1,5.541826561,500,0.410160025,0.079927256,,resnet50,50,32,52.33946929,55,2.059303235,0.040956572,,152234041,345602210,497836251,0.305791394,482130911,188591255,670722166,349426080,167875671,517301751,,9.090909091,,16745744.51,38016243.1,54761987.61,0.033637053,53034400.21,20745038.05,73779438.26,38436868.8,18466323.81,56903192.61
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,origin,,5.529826241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mobilenet,50,8,6.005669312,500,0.475843071,0.086050275,,resnet50,10,1,19.85354093,156,3.454529384,0.210654732,,20486247,10432186,30918433,0.66259008,29473422,8160521,37633943,11724546,1908729,13633275,,3.205128205,,6391709.064,3254842.032,9646551.096,0.206728105,9195707.664,2546082.552,11741790.22,3658058.352,595523.448,4253581.8
mobilenet,50,8,5.905892677,500,0.376066436,0.068006917,,resnet50,10,8,80.02031277,39,11.66963826,0.170731867,,78037464,73705102,151742566,0.514275368,147002038,40934528,187936566,79375299,28824922,108200221,,12.82051282,,6086922.192,5748997.956,11835920.15,0.040113479,11466158.96,3192893.184,14659052.15,6191273.322,2248343.916,8439617.238
mobilenet,50,8,5.903486348,500,0.373660107,0.067571763,,resnet50,10,16,128.0518929,24,17.41450712,0.15740165,,96016020,164447210,260463230,0.368635604,249738293,98167435,347905728,173731192,83713010,257444202,,20.83333333,,4608768.96,7893466.08,12502235.04,0.017694509,11987438.06,4712036.88,16699474.94,8339097.216,4018224.48,12357321.7
mobilenet,50,8,5.772141178,500,0.242314937,0.04381963,,resnet50,10,32,233.3324303,13,29.63475473,0.14548401,,157130133,342727782,499857915,0.314349595,481567688,188756508,670324196,358885927,170590708,529476635,,38.46153846,,4085383.458,8910922.332,12996305.79,0.008173089,12520759.89,4907669.208,17428429.1,9331034.102,4435358.408,13766392.51
mobilenet,50,8,5.972420934,500,0.442594693,0.080037722,,resnet50,25,1,8.725482626,349,1.688068891,0.239870634,,20360694,10420078,30780772,0.661474443,29342263,8161591,37503854,11034524,2544890,13579414,,1.432664756,,14211764.41,7273214.444,21484978.86,0.461709161,20480899.57,5696790.518,26177690.09,7702097.752,1776333.22,9478430.972
mobilenet,50,8,6.26306893,500,0.733242689,0.132597781,,resnet50,25,8,33.31770782,98,5.524064961,0.198752822,,80442524,70359174,150801698,0.533432482,146637361,40903337,187540698,72537863,30946365,103484228,,5.102040816,,15766734.7,13790398.1,29557132.81,0.104552766,28740922.76,8017054.052,36757976.81,14217421.15,6065487.54,20282908.69
mobilenet,50,8,6.358944193,500,0.829117952,0.149935625,,resnet50,25,16,55.70217965,60,9.982367944,0.218337906,,92082912,168176944,260259856,0.353811431,250893462,98075104,348968566,171320598,82789805,254110403,,8.333333333,,11049949.44,20181233.28,31231182.72,0.042457372,30107215.44,11769012.48,41876227.92,20558471.76,9934776.6,30493248.36
mobilenet,50,8,6.442600504,500,0.912774263,0.165063824,,resnet50,25,32,100.3148447,34,17.21015597,0.207090072,,149935072,348436376,498371448,0.300850044,480395140,188634328,669029468,354371337,169988031,524359368,,14.70588235,,10195584.9,23693673.57,33889258.46,0.020457803,32666869.52,12827134.3,45494003.82,24097250.92,11559186.11,35656437.02
mobilenet,50,8,5.961761291,500,0.43193505,0.078110058,,resnet50,50,1,6.922572994,436,0.498860669,0.077659248,,20440884,10435956,30876840,0.66201347,29411863,8160122,37571985,10778172,1672831,12451003,,1.146788991,,17824450.85,9100153.632,26924604.48,0.577275746,25647144.54,7115626.384,32762770.92,9398565.984,1458708.632,10857274.62
mobilenet,50,8,6.798532552,500,1.268706311,0.229429688,,resnet50,50,8,19.94578794,175,3.908481052,0.243711808,,82404060,67213096,149617156,0.550766117,146020198,40888578,186908776,68519780,28262150,96781930,,2.857142857,,28841421,23524583.6,52366004.6,0.192768141,51107069.3,14311002.3,65418071.6,23981923,9891752.5,33873675.5
