resnet50,origin,,16.39901155,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,45.71981171,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,25,16,47.94528178,324,2.225470072,4.87%,,vgg19,10,1,30.4922944,500,3.033136699,11.05%,,,,,,,,,,,,,,
resnet50,25,16,47.56893806,500,1.849126347,4.04%,,vgg19,10,8,186.0948901,120,13.16653479,7.61%,,,,,,,,,,,,,,
resnet50,25,16,47.80125363,500,2.081441922,4.55%,,vgg19,10,16,223.9393434,99,14.99336819,7.18%,,,,,,,,,,,,,,
resnet50,25,16,47.8037683,500,2.083956585,4.56%,,vgg19,10,32,428.9475111,47,33.23185036,8.40%,,,,,,,,,,,,,,
resnet50,25,16,51.66630736,122,5.946495646,13.01%,,vgg19,25,1,12.23122112,500,1.582783965,14.86%,,,,,,,,,,,,,,
resnet50,25,16,50.45529347,500,4.735481762,10.36%,,vgg19,25,8,73.89092997,334,7.13134898,10.68%,,,,,,,,,,,,,,
resnet50,25,16,51.66789057,500,5.948078862,13.01%,,vgg19,25,16,91.07577313,276,9.827195479,12.10%,,,,,,,,,,,,,,
resnet50,25,16,51.68516309,500,5.965351384,13.05%,,vgg19,25,32,174.0633122,141,18.07463068,11.59%,,,,,,,,,,,,,,
resnet50,25,16,59.81830788,62,14.09849617,30.84%,,vgg19,50,1,7.219679688,500,1.097140797,17.92%,,,,,,,,,,,,,,
resnet50,25,16,58.4884357,360,12.76862399,27.93%,,vgg19,50,8,41.3502201,500,5.68232642,15.93%,,,,,,,,,,,,,,
resnet50,25,16,62.48811306,432,16.76830135,36.68%,,vgg19,50,16,53.13079363,500,7.469916143,16.36%,,,,,,,,,,,,,,
resnet50,25,16,62.94410344,500,17.22429173,37.67%,,vgg19,50,32,100.9545589,304,13.63233152,15.61%,,,,,,,,,,,,,,
resnet50,25,16,65.59771729,47,19.87790558,43.48%,,vgg19,75,1,5.968728127,500,0.84349935,16.46%,,,,,,,,,,,,,,
resnet50,25,16,65.77848731,251,20.0586756,43.87%,,vgg19,75,8,32.42922978,500,4.310349782,15.33%,,,,,,,,,,,,,,
resnet50,25,16,74.19791489,297,28.47810318,62.29%,,vgg19,75,16,43.32742197,500,5.784979114,15.41%,,,,,,,,,,,,,,
resnet50,25,16,75.12067003,500,29.40085832,64.31%,,vgg19,75,32,82.23684188,449,10.74229118,15.03%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,83.10468872,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,25,32,86.91362379,181,3.808935069,4.58%,,vgg19,10,1,30.66967231,500,3.210514614,11.69%,,,,,,,,,,,,,,
resnet50,25,32,86.13177629,500,3.027087571,3.64%,,vgg19,10,8,187.1438924,222,14.21553707,8.22%,,,,,,,,,,,,,,
resnet50,25,32,86.54941057,500,3.444721848,4.15%,,vgg19,10,16,225.1989224,184,16.25294716,7.78%,,,,,,,,,,,,,,
resnet50,25,32,86.78480765,500,3.680118928,4.43%,,vgg19,10,32,432.5287744,92,36.81311373,9.30%,,,,,,,,,,,,,,
resnet50,25,32,94.36952714,68,11.26483842,13.55%,,vgg19,25,1,12.42575788,500,1.777320733,16.69%,,,,,,,,,,,,,,
resnet50,25,32,91.76680453,414,8.662115814,10.42%,,vgg19,25,8,74.67723186,500,7.917650867,11.86%,,,,,,,,,,,,,,
resnet50,25,32,94.11618345,499,11.01149473,13.25%,,vgg19,25,16,92.37240712,500,11.12382947,13.69%,,,,,,,,,,,,,,
resnet50,25,32,94.24340294,500,11.13871422,13.40%,,vgg19,25,32,176.4591618,259,20.47048032,13.12%,,,,,,,,,,,,,,
resnet50,25,32,108.3033491,35,25.19866037,30.32%,,vgg19,50,1,7.288852229,500,1.166313338,19.05%,,,,,,,,,,,,,,
resnet50,25,32,106.2556197,201,23.15093099,27.86%,,vgg19,50,8,41.83673066,500,6.168836979,17.30%,,,,,,,,,,,,,,
resnet50,25,32,113.3837429,242,30.27905422,36.43%,,vgg19,50,16,53.82495982,500,8.164082334,17.88%,,,,,,,,,,,,,,
resnet50,25,32,114.3817434,455,31.27705469,37.64%,,vgg19,50,32,102.3612977,500,15.03907034,17.22%,,,,,,,,,,,,,,
resnet50,25,32,118.1760093,27,35.07132056,42.20%,,vgg19,75,1,6.045388687,500,0.92015991,17.95%,,,,,,,,,,,,,,
resnet50,25,32,119.201044,140,36.09635531,43.43%,,vgg19,75,8,32.71248648,500,4.593606481,16.34%,,,,,,,,,,,,,,
resnet50,25,32,134.5560847,166,51.45139597,61.91%,,vgg19,75,16,43.85830594,500,6.315863079,16.82%,,,,,,,,,,,,,,
resnet50,25,32,135.8904263,312,52.78573755,63.52%,,vgg19,75,32,83.17235983,500,11.67780913,16.33%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,6.423712325,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,50,1,6.373135751,500,-0.050576574,-0.79%,,vgg19,10,1,30.35814819,99,2.89899049,10.56%,,,,,,,,,,,,,,
resnet50,50,1,6.555959167,500,0.132246842,2.06%,,vgg19,10,8,183.9210144,10,10.9926591,6.36%,,,,,,,,,,,,,,
resnet50,50,1,6.616357312,500,0.192644987,3.00%,,vgg19,10,16,220.2370104,7,11.29103521,5.40%,,,,,,,,,,,,,,
resnet50,50,1,6.8073593,500,0.383646975,5.97%,,vgg19,10,32,411.7903748,1,16.07471406,4.06%,,,,,,,,,,,,,,
resnet50,50,1,6.74180321,500,0.318090885,4.95%,,vgg19,25,1,11.73772948,283,1.089292334,10.23%,,,,,,,,,,,,,,
resnet50,50,1,6.756891642,500,0.333179317,5.19%,,vgg19,25,8,70.90626755,40,4.146686558,6.21%,,,,,,,,,,,,,,
resnet50,50,1,6.874753351,500,0.451041026,7.02%,,vgg19,25,16,86.05401683,32,4.805439179,5.91%,,,,,,,,,,,,,,
resnet50,50,1,6.379651192,500,-0.044061133,-0.69%,,vgg19,25,32,165.7006406,11,9.711959092,6.23%,,,,,,,,,,,,,,
resnet50,50,1,7.289623767,474,0.865911442,13.48%,,vgg19,50,1,6.873528057,500,0.750989166,12.27%,,,,,,,,,,,,,,
resnet50,50,1,7.456295101,500,1.032582776,16.07%,,vgg19,50,8,39.20223348,89,3.534339795,9.91%,,,,,,,,,,,,,,
resnet50,50,1,7.830988976,500,1.407276651,21.91%,,vgg19,50,16,49.7525142,72,4.091636713,8.96%,,,,,,,,,,,,,,
resnet50,50,1,7.308607354,500,0.884895029,13.78%,,vgg19,50,32,95.37021317,31,8.04798577,9.22%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,origin,,16.03730689,,,,,,,,,,,,,,,,,,,,,,,,,
resnet50,50,8,16.88348262,500,0.84617573,5.28%,,vgg19,10,1,33.211165,247,5.7520073,20.95%,,,,,,,,,,,,,,
resnet50,50,8,16.68645512,500,0.649148226,4.05%,,vgg19,10,8,199.4589969,34,26.53064164,15.34%,,,,,,,,,,,,,,
resnet50,50,8,16.80363919,500,0.766332297,4.78%,,vgg19,10,16,239.6968118,27,30.75083662,14.72%,,,,,,,,,,,,,,
resnet50,50,8,16.82111491,500,0.78380802,4.89%,,vgg19,10,32,458.6346558,10,62.91899506,15.90%,,,,,,,,,,,,,,
